data;codigo;var_mensal;var_mensal_15
01/10/2021;1201048;;
01/11/2021;1201048;;
01/12/2021;1201048;;0.58
01/01/2022;1201048;;1.6
01/02/2010;1201051;0.84;0.96
01/03/2010;1201051;-0.95;-0.73
01/04/2010;1201051;-0.66;1
01/05/2010;1201051;0.7;0.09
01/06/2010;1201051;-4.45;-3.3
01/07/2010;1201051;2.8;2.39
01/08/2010;1201051;8.97;10.44
01/09/2010;1201051;-3.24;-3.91
01/10/2010;1201051;;
01/11/2010;1201051;2.37;6.78
01/12/2010;1201051;1.72;2.5
01/01/2011;1201051;0.84;1.83
01/02/2011;1201051;0.46;-0.57
01/03/2011;1201051;2.84;2.06
01/04/2011;1201051;;
01/05/2011;1201051;-3.71;-6.94
01/06/2011;1201051;-1.79;-2.57
01/07/2011;1201051;20.16;28.05
01/08/2011;1201051;-5.95;-0.95
01/09/2011;1201051;-13.05;-1.44
01/10/2011;1201051;5.31;13.11
01/11/2011;1201051;-2.04;-1.32
01/12/2011;1201051;8.47;7.52
01/01/2012;1201051;0.76;1.45
01/02/2012;1201051;4.32;3.97
01/03/2012;1201051;-0.39;
01/04/2012;1201051;2.83;-3.82
01/05/2012;1201051;1.56;0.84
01/06/2012;1201051;1.18;-0.95
01/07/2012;1201051;-1.89;0.99
01/08/2012;1201051;-0.9;1.52
01/09/2012;1201051;-12.62;-9.44
01/10/2012;1201051;;
01/11/2012;1201051;-1.06;-0.05
01/12/2012;1201051;3.4;7.37
01/01/2013;1201051;;
01/02/2013;1201051;0.93;-1.14
01/03/2013;1201051;-0.66;0.69
01/04/2013;1201051;0.08;0.29
01/05/2013;1201051;-2.84;-1.82
01/06/2013;1201051;0.55;1.09
01/07/2013;1201051;2.38;1.06
01/08/2013;1201051;0.13;0.7
01/09/2013;1201051;0.75;-0.63
01/10/2013;1201051;5.16;2.84
01/11/2013;1201051;-0.51;-0.68
01/12/2013;1201051;0.95;1.88
01/01/2014;1201051;-0.18;
01/02/2014;1201051;1.66;0.12
01/03/2014;1201051;-0.78;-0.66
01/04/2014;1201051;2.22;-0.22
01/05/2014;1201051;-0.98;-1.06
01/06/2014;1201051;0.28;0.44
01/07/2014;1201051;1.27;1.56
01/08/2014;1201051;0.84;0.03
01/09/2014;1201051;1.15;0.95
01/10/2014;1201051;0.95;1.73
01/11/2014;1201051;0.47;0.67
01/12/2014;1201051;0.75;0.68
01/01/2015;1201051;;
01/02/2015;1201051;-0.11;0.45
01/03/2015;1201051;1.17;0.32
01/04/2015;1201051;0.28;-0.01
01/05/2015;1201051;0.81;0.89
01/06/2015;1201051;1.33;1.34
01/07/2015;1201051;0.41;-0.2
01/08/2015;1201051;;
01/09/2015;1201051;1.31;
01/10/2015;1201051;0.04;-0.52
01/11/2015;1201051;-0.42;-0.46
01/12/2015;1201051;-1.61;-0.42
01/01/2016;1201051;-1.11;-1.36
01/02/2016;1201051;0.9;2.96
01/03/2016;1201051;-0.32;-0.12
01/04/2016;1201051;-1.36;-0.49
01/05/2016;1201051;0.14;0.72
01/06/2016;1201051;-0.85;-1.02
01/07/2016;1201051;-0.73;-0.6
01/08/2016;1201051;-0.18;-0.12
01/09/2016;1201051;0.25;0.07
01/10/2016;1201051;0.07;0.85
01/11/2016;1201051;-3.84;
01/12/2016;1201051;-0.6;-0.14
01/01/2017;1201051;1.81;-2.29
01/02/2017;1201051;-0.07;-0.32
01/03/2017;1201051;-1.02;-1.89
01/04/2017;1201051;2.09;0.41
01/05/2017;1201051;0.22;1.35
01/06/2017;1201051;-0.69;-1.9
01/07/2017;1201051;;-0.78
01/08/2017;1201051;0.36;-0.54
01/09/2017;1201051;0.18;-0.4
01/10/2017;1201051;1.79;0.33
01/11/2017;1201051;0.65;1.97
01/12/2017;1201051;0.78;-1.55
01/01/2018;1201051;0.92;0.92
01/02/2018;1201051;0.06;
01/03/2018;1201051;;
01/04/2018;1201051;-0.07;-0.41
01/05/2018;1201051;1.22;1.58
01/06/2018;1201051;0.44;0.49
01/07/2018;1201051;-1.25;-1.27
01/08/2018;1201051;0.72;0.24
01/09/2018;1201051;2.04;2.62
01/10/2018;1201051;-0.1;-0.36
01/11/2018;1201051;0.85;5.3
01/12/2018;1201051;0.83;1.65
01/01/2019;1201051;-0.26;-0.33
01/02/2019;1201051;-0.03;-0.26
01/03/2019;1201051;0.07;0.19
01/04/2019;1201051;0.31;0.18
01/05/2019;1201051;1.49;0.09
01/06/2019;1201051;0.64;0.66
01/07/2019;1201051;0.92;0.55
01/08/2019;1201051;0.571569682;0.18089271
01/09/2019;1201051;0.4;0.56
01/10/2019;1201051;1.06;1.06
01/11/2019;1201051;0.32;-1.43
01/12/2019;1201051;0.79;-0.56
01/01/2020;1201051;0.06;-0.15
01/02/2020;1201051;-0.36;0.42
01/03/2020;1201051;0.73;0.97
01/04/2020;1201051;0.53;0.1
01/05/2020;1201051;1.36;0.3
01/06/2020;1201051;0.79;0.07
01/07/2020;1201051;0.28;-0.73
01/08/2020;1201051;-0.92;-0.11
01/09/2020;1201051;0.61;1.08
01/10/2020;1201051;-1.28;0.57
01/11/2020;1201051;0.19;0.19
01/12/2020;1201051;0.64;0.06
01/01/2021;1201051;;
01/02/2021;1201051;;
01/03/2021;1201051;0.63;-0.09
01/04/2021;1201051;;
01/05/2021;1201051;-0.68;-0.1
01/06/2021;1201051;;
01/07/2021;1201051;;
01/08/2021;1201051;-0.07;0.02
01/09/2021;1201051;;
01/10/2021;1201051;;
01/11/2021;1201051;;
01/12/2021;1201051;;0.97
01/01/2022;1201051;;1.9
01/02/2010;1201061;0.56;0.52
01/03/2010;1201061;-0.03;-0.45
01/04/2010;1201061;-1.7;-2.58
01/05/2010;1201061;-0.18;0.44
01/06/2010;1201061;2.65;-0.65
01/07/2010;1201061;1.05;1.8
01/08/2010;1201061;10.32;14.36
01/09/2010;1201061;8.09;5.51
01/10/2010;1201061;;
01/11/2010;1201061;-1.39;-9.16
01/12/2010;1201061;1.58;1.31
01/01/2011;1201061;1.72;1.33
01/02/2011;1201061;4.8;3.82
01/03/2011;1201061;0.36;9.73
01/04/2011;1201061;;
01/05/2011;1201061;8.1;-1.15
01/06/2011;1201061;-0.49;1.21
01/07/2011;1201061;6.16;11.52
01/08/2011;1201061;9.35;-5.19
01/09/2011;1201061;-16.98;-21.03
01/10/2011;1201061;18.88;8.44
01/11/2011;1201061;-2.8;-2.89
01/12/2011;1201061;2.81;7.68
01/01/2012;1201061;0.68;1.15
01/02/2012;1201061;0.82;2.05
01/03/2012;1201061;-1;
01/04/2012;1201061;4.02;-2.82
01/05/2012;1201061;-2.48;-2.49
01/06/2012;1201061;-2.71;-1.25
01/07/2012;1201061;2.51;-0.5
01/08/2012;1201061;-0.87;0.5
01/09/2012;1201061;-0.2;3.96
01/10/2012;1201061;;
01/11/2012;1201061;0.36;1.02
01/12/2012;1201061;-17.93;-12.06
01/01/2013;1201061;;
01/02/2013;1201061;-0.23;1.78
01/03/2013;1201061;0.19;-0.29
01/04/2013;1201061;-0.58;-0.28
01/05/2013;1201061;-1.11;-1.91
01/06/2013;1201061;0.75;0.75
01/07/2013;1201061;3.2;4.47
01/08/2013;1201061;0.35;0.44
01/09/2013;1201061;-0.65;-0.34
01/10/2013;1201061;3.5;4.78
01/11/2013;1201061;0.36;0.1
01/12/2013;1201061;1.03;0.94
01/01/2014;1201061;-0.34;-0.34
01/02/2014;1201061;-3.95;-0.8
01/03/2014;1201061;-1.78;-1.03
01/04/2014;1201061;0.2;3.28
01/05/2014;1201061;0.63;0.08
01/06/2014;1201061;0.32;0.31
01/07/2014;1201061;-0.68;-0.92
01/08/2014;1201061;0.28;1.3
01/09/2014;1201061;0.8;0.95
01/10/2014;1201061;0.25;0.27
01/11/2014;1201061;0.49;0.39
01/12/2014;1201061;0.8;0.91
01/01/2015;1201061;0.52;0.2
01/02/2015;1201061;0.29;-1.04
01/03/2015;1201061;1.07;1.31
01/04/2015;1201061;-0.07;0.26
01/05/2015;1201061;-0.51;-0.23
01/06/2015;1201061;-0.77;0.16
01/07/2015;1201061;-1.6;-0.09
01/08/2015;1201061;;
01/09/2015;1201061;-0.3;0.49
01/10/2015;1201061;-0.83;-0.46
01/11/2015;1201061;0.21;0.12
01/12/2015;1201061;-2.44;-4.26
01/01/2016;1201061;2.79;0.13
01/02/2016;1201061;1.37;0.73
01/03/2016;1201061;0.15;0.43
01/04/2016;1201061;-0.53;-1.17
01/05/2016;1201061;1.06;0.37
01/06/2016;1201061;0.9;0.06
01/07/2016;1201061;-1.66;-1.58
01/08/2016;1201061;-0.91;0.97
01/09/2016;1201061;-0.36;0.68
01/10/2016;1201061;0.17;-0.72
01/11/2016;1201061;1.74;
01/12/2016;1201061;0.19;-0.39
01/01/2017;1201061;0.27;2.77
01/02/2017;1201061;0.63;1.71
01/03/2017;1201061;1.4;1.72
01/04/2017;1201061;-0.02;-0.7
01/05/2017;1201061;1.04;0.76
01/06/2017;1201061;0.26;-0.42
01/07/2017;1201061;;0.87
01/08/2017;1201061;-0.78;-0.38
01/09/2017;1201061;0.24;0.72
01/10/2017;1201061;-0.02;-0.42
01/11/2017;1201061;1.76;0.63
01/12/2017;1201061;-0.39;0.81
01/01/2018;1201061;1.44;0.73
01/02/2018;1201061;-0.08;0.09
01/03/2018;1201061;;
01/04/2018;1201061;-1.1;-1.22
01/05/2018;1201061;0.95;0.51
01/06/2018;1201061;0.32;0.75
01/07/2018;1201061;-0.09;-0.11
01/08/2018;1201061;0.32;0.8
01/09/2018;1201061;0.49;1.51
01/10/2018;1201061;1.24;-0.3
01/11/2018;1201061;-3.94;-3.43
01/12/2018;1201061;0.67;0.07
01/01/2019;1201061;-0.12;-0.25
01/02/2019;1201061;0.15;0.39
01/03/2019;1201061;0.28;0.06
01/04/2019;1201061;0.18;0.16
01/05/2019;1201061;-0.74;-1.19
01/06/2019;1201061;0.71;0.66
01/07/2019;1201061;0.37;1.2
01/08/2019;1201061;0.337311628;0.888836478
01/09/2019;1201061;1.17;0.69
01/10/2019;1201061;1.06;1.06
01/11/2019;1201061;0.29;1.66
01/12/2019;1201061;0.26;0.47
01/01/2020;1201061;-0.21;-0.2
01/02/2020;1201061;2.9;1.44
01/03/2020;1201061;1.26;1.11
01/04/2020;1201061;-0.29;0.23
01/05/2020;1201061;0.47;1.32
01/06/2020;1201061;0.29;0.29
01/07/2020;1201061;-0.95;-1.11
01/08/2020;1201061;-0.45;-0.62
01/09/2020;1201061;0.91;0.74
01/10/2020;1201061;0.1;-0.53
01/11/2020;1201061;-0.2;-0.02
01/12/2020;1201061;1.69;1.42
01/01/2021;1201061;;
01/02/2021;1201061;0.08;0.06
01/03/2021;1201061;0.81;1.38
01/04/2021;1201061;0.05;
01/05/2021;1201061;1.05;0.65
01/06/2021;1201061;8.94;8.92
01/07/2021;1201061;;
01/08/2021;1201061;0.02;0.01
01/09/2021;1201061;;
01/10/2021;1201061;;
01/11/2021;1201061;0.54;0.53
01/12/2021;1201061;;1.03
01/01/2022;1201061;;1.7
01/02/2010;2101001;-0.11;0.21
01/03/2010;2101001;-1.11;-1.43
01/04/2010;2101001;10.46;-1.87
01/05/2010;2101001;-0.14;-0.24
01/06/2010;2101001;0.83;-2.15
01/07/2010;2101001;0.32;0.2
01/08/2010;2101001;-10.99;-12.69
01/09/2010;2101001;-6.5;-12.28
01/10/2010;2101001;;
01/11/2010;2101001;7.79;2.7
01/12/2010;2101001;0.35;0.1
01/01/2011;2101001;1;1.8
01/02/2011;2101001;0.4;-3.34
01/03/2011;2101001;-21.2;-21.65
01/04/2011;2101001;;
01/05/2011;2101001;-1.7;-0.31
01/06/2011;2101001;-0.25;3.44
01/07/2011;2101001;-30.35;-11.28
01/08/2011;2101001;18.23;2.73
01/09/2011;2101001;2.71;11.98
01/10/2011;2101001;-2.53;-0.7
01/11/2011;2101001;-0.65;-2.93
01/12/2011;2101001;1.89;-2.18
01/01/2012;2101001;0.55;-0.61
01/02/2012;2101001;-1.4;-2.16
01/03/2012;2101001;3.17;
01/04/2012;2101001;12.21;6.05
01/05/2012;2101001;-0.36;-0.11
01/06/2012;2101001;1.78;1.87
01/07/2012;2101001;1.33;2.04
01/08/2012;2101001;-2.68;-0.37
01/09/2012;2101001;0.79;2.53
01/10/2012;2101001;;
01/11/2012;2101001;0.56;0.81
01/12/2012;2101001;-4.87;-3.82
01/01/2013;2101001;;
01/02/2013;2101001;-0.46;-0.37
01/03/2013;2101001;-1.06;-2.19
01/04/2013;2101001;-2.37;-1.84
01/05/2013;2101001;1.79;2.59
01/06/2013;2101001;0.72;0.92
01/07/2013;2101001;1.12;2.51
01/08/2013;2101001;0.04;-0.75
01/09/2013;2101001;2.3;1.07
01/10/2013;2101001;1.11;2.97
01/11/2013;2101001;0.07;0.04
01/12/2013;2101001;0.76;0.64
01/01/2014;2101001;2.04;3.35
01/02/2014;2101001;1.84;-0.25
01/03/2014;2101001;0.79;0.79
01/04/2014;2101001;4.58;0.91
01/05/2014;2101001;1.82;-1.01
01/06/2014;2101001;-0.05;0.21
01/07/2014;2101001;2.53;-2.67
01/08/2014;2101001;0.38;-1.48
01/09/2014;2101001;0.81;0.82
01/10/2014;2101001;0.63;0.41
01/11/2014;2101001;0.36;1
01/12/2014;2101001;0.9;0.79
01/01/2015;2101001;0.49;0.32
01/02/2015;2101001;1.46;0.57
01/03/2015;2101001;0.59;-0.56
01/04/2015;2101001;0.7;0.19
01/05/2015;2101001;-0.7;-0.69
01/06/2015;2101001;1.18;0.46
01/07/2015;2101001;-0.03;-0.47
01/08/2015;2101001;;
01/09/2015;2101001;3.58;3.22
01/10/2015;2101001;1.25;1.72
01/11/2015;2101001;-0.32;-0.58
01/12/2015;2101001;-1.22;-0.98
01/01/2016;2101001;-0.22;0.34
01/02/2016;2101001;1.36;0.41
01/03/2016;2101001;;
01/04/2016;2101001;-0.99;0.36
01/05/2016;2101001;1.8;0.78
01/06/2016;2101001;-0.21;-0.09
01/07/2016;2101001;-0.66;-1.44
01/08/2016;2101001;1.2;0.87
01/09/2016;2101001;0.52;0.17
01/10/2016;2101001;2.36;0.88
01/11/2016;2101001;1.61;
01/12/2016;2101001;1.14;0.31
01/01/2017;2101001;2.3;2.77
01/02/2017;2101001;0.27;-0.19
01/03/2017;2101001;-0.69;0.04
01/04/2017;2101001;-0.56;-0.9
01/05/2017;2101001;0.6;0.9
01/06/2017;2101001;-0.23;-0.75
01/07/2017;2101001;;1.38
01/08/2017;2101001;1.02;-0.05
01/09/2017;2101001;0.82;-0.05
01/10/2017;2101001;-0.59;-0.16
01/11/2017;2101001;0.06;0.19
01/12/2017;2101001;-2.29;0.16
01/01/2018;2101001;0.62;0.43
01/02/2018;2101001;0.75;0.68
01/03/2018;2101001;;
01/04/2018;2101001;-1;-2.28
01/05/2018;2101001;0.44;0.44
01/06/2018;2101001;-0.33;-0.05
01/07/2018;2101001;-2.62;-2.74
01/08/2018;2101001;0.25;-0.23
01/09/2018;2101001;0.1;0.63
01/10/2018;2101001;1.14;0.97
01/11/2018;2101001;0.17;0.11
01/12/2018;2101001;2.56;2.34
01/01/2019;2101001;0.09;0.15
01/02/2019;2101001;0.87;3.04
01/03/2019;2101001;0.65;0.61
01/04/2019;2101001;-0.75;-0.45
01/05/2019;2101001;-0.9;-0.28
01/06/2019;2101001;0.6;0.61
01/07/2019;2101001;-0.02;-0.09
01/08/2019;2101001;0.148166028;0.383909584
01/09/2019;2101001;0.88;1
01/10/2019;2101001;1.06;1.06
01/11/2019;2101001;0.41;0.13
01/12/2019;2101001;1.21;0.58
01/01/2020;2101001;-0.13;0.35
01/02/2020;2101001;-0.42;0.68
01/03/2020;2101001;1.26;1.16
01/04/2020;2101001;-0.21;-0.15
01/05/2020;2101001;0.45;0.63
01/06/2020;2101001;0.09;0.13
01/07/2020;2101001;;-2.37
01/08/2020;2101001;0.27;-0.92
01/09/2020;2101001;1.25;0.08
01/10/2020;2101001;-0.23;-1.26
01/11/2020;2101001;-0.05;
01/12/2020;2101001;0.25;0.31
01/01/2021;2101001;7.43;7.41
01/02/2021;2101001;;
01/03/2021;2101001;0.15;0.2
01/04/2021;2101001;;
01/05/2021;2101001;-0.51;-0.25
01/06/2021;2101001;;
01/07/2021;2101001;;
01/08/2021;2101001;;0.05
01/09/2021;2101001;0.02;0.09
01/10/2021;2101001;;
01/11/2021;2101001;;
01/12/2021;2101001;;-3.52
01/01/2022;2101001;;0.58
01/02/2010;2101002;-0.15;-0.03
01/03/2010;2101002;-1.08;-1.35
01/04/2010;2101002;43.13;30.1
01/05/2010;2101002;0.63;0.48
01/06/2010;2101002;-0.75;-0.06
01/07/2010;2101002;1.53;
01/08/2010;2101002;-10.71;-10.5
01/09/2010;2101002;-3.17;-4.19
01/10/2010;2101002;;
01/11/2010;2101002;8.75;12.07
01/12/2010;2101002;-0.99;
01/01/2011;2101002;0.86;0.16
01/02/2011;2101002;0.38;-0.52
01/03/2011;2101002;-1.36;-11.51
01/04/2011;2101002;;
01/05/2011;2101002;2.8;-0.13
01/06/2011;2101002;1.33;-0.67
01/07/2011;2101002;-20.69;-24.6
01/08/2011;2101002;-10.8;1.35
01/09/2011;2101002;9.38;2.62
01/10/2011;2101002;-18.06;-13.14
01/11/2011;2101002;1.65;2.75
01/12/2011;2101002;0.67;2.29
01/01/2012;2101002;0.11;1.42
01/02/2012;2101002;0.83;-0.12
01/03/2012;2101002;7.15;
01/04/2012;2101002;-9.45;9.97
01/05/2012;2101002;1.65;1.67
01/06/2012;2101002;-1.24;1.8
01/07/2012;2101002;-1.01;-1.01
01/08/2012;2101002;2.53;-2.56
01/09/2012;2101002;-0.89;-6.92
01/10/2012;2101002;;
01/11/2012;2101002;1.54;-1.2
01/12/2012;2101002;-3.55;-6.31
01/01/2013;2101002;;
01/02/2013;2101002;2.12;1.22
01/03/2013;2101002;-0.26;-0.54
01/04/2013;2101002;1.17;-0.38
01/05/2013;2101002;-0.3;0.86
01/06/2013;2101002;1.23;0.81
01/07/2013;2101002;-1.02;-0.55
01/08/2013;2101002;1.17;0.18
01/09/2013;2101002;-0.62;0.68
01/10/2013;2101002;-0.42;0.06
01/11/2013;2101002;1.47;0.49
01/12/2013;2101002;3.05;1.06
01/01/2014;2101002;0.9;1.61
01/02/2014;2101002;-1.38;-0.7
01/03/2014;2101002;-0.73;0.18
01/04/2014;2101002;1.77;4.5
01/05/2014;2101002;0.55;1.81
01/06/2014;2101002;0.73;-0.18
01/07/2014;2101002;-0.94;1.74
01/08/2014;2101002;0.94;1.74
01/09/2014;2101002;1.4;0.97
01/10/2014;2101002;0.44;0.51
01/11/2014;2101002;-0.01;-0.27
01/12/2014;2101002;0.55;0.66
01/01/2015;2101002;0.76;0.87
01/02/2015;2101002;0.11;0.32
01/03/2015;2101002;0.83;0.63
01/04/2015;2101002;-0.2;0.45
01/05/2015;2101002;0.19;0.33
01/06/2015;2101002;0.89;1.23
01/07/2015;2101002;0.81;0.6
01/08/2015;2101002;;
01/09/2015;2101002;3.62;-1.75
01/10/2015;2101002;-3.91;0.2
01/11/2015;2101002;0.2;0.3
01/12/2015;2101002;-0.1;0.02
01/01/2016;2101002;0.38;
01/02/2016;2101002;-0.42;0.17
01/03/2016;2101002;;
01/04/2016;2101002;-1.54;-1.65
01/05/2016;2101002;0.43;2
01/06/2016;2101002;-1.12;0.01
01/07/2016;2101002;-1.44;-1.33
01/08/2016;2101002;0.27;1.78
01/09/2016;2101002;0.16;0.53
01/10/2016;2101002;0.09;0.2
01/11/2016;2101002;-0.46;
01/12/2016;2101002;-1.15;-0.16
01/01/2017;2101002;1.02;2.08
01/02/2017;2101002;-0.35;-0.17
01/03/2017;2101002;0.15;-0.76
01/04/2017;2101002;-0.53;-0.6
01/05/2017;2101002;0.92;1.01
01/06/2017;2101002;0.53;-1.05
01/07/2017;2101002;-0.06;-0.3
01/08/2017;2101002;1.07;1.26
01/09/2017;2101002;-0.02;-0.2
01/10/2017;2101002;0.85;0.18
01/11/2017;2101002;-0.28;0.62
01/12/2017;2101002;-0.48;0.1
01/01/2018;2101002;0.31;0.52
01/02/2018;2101002;0.81;0.46
01/03/2018;2101002;;
01/04/2018;2101002;-1.73;-2.73
01/05/2018;2101002;0.33;0.33
01/06/2018;2101002;0.07;-0.01
01/07/2018;2101002;-2.1;-2.17
01/08/2018;2101002;0.04;0.3
01/09/2018;2101002;;
01/10/2018;2101002;-0.81;-0.25
01/11/2018;2101002;-0.25;-0.34
01/12/2018;2101002;2.25;3.62
01/01/2019;2101002;-0.21;0.01
01/02/2019;2101002;-0.11;-0.09
01/03/2019;2101002;3.13;1.19
01/04/2019;2101002;0.65;-0.25
01/05/2019;2101002;1.58;-1.12
01/06/2019;2101002;0.73;0.64
01/07/2019;2101002;0.41;-0.02
01/08/2019;2101002;0.249048927;0.521373768
01/09/2019;2101002;1.05;0.93
01/10/2019;2101002;1.06;1.06
01/11/2019;2101002;0.21;0.14
01/12/2019;2101002;1.06;1.39
01/01/2020;2101002;-0.62;-1.86
01/02/2020;2101002;0.3;0.79
01/03/2020;2101002;0.26;0.44
01/04/2020;2101002;0.06;-0.09
01/05/2020;2101002;-0.09;-0.65
01/06/2020;2101002;-0.72;-0.55
01/07/2020;2101002;;
01/08/2020;2101002;0.54;0.85
01/09/2020;2101002;2.07;1.92
01/10/2020;2101002;11.58;6
01/11/2020;2101002;-0.09;-0.13
01/12/2020;2101002;2.21;1.84
01/01/2021;2101002;0.62;0.61
01/02/2021;2101002;;
01/03/2021;2101002;0.61;0.26
01/04/2021;2101002;;
01/05/2021;2101002;0.73;-0.31
01/06/2021;2101002;;
01/07/2021;2101002;;
01/08/2021;2101002;-0.22;-0.19
01/09/2021;2101002;;
01/10/2021;2101002;;
01/11/2021;2101002;;
01/12/2021;2101002;;-1.71
01/01/2022;2101002;;2.85
01/02/2010;2101004;-0.15;-0.32
01/03/2010;2101004;3.02;1.2
01/04/2010;2101004;12.96;31.75
01/05/2010;2101004;-0.8;-0.42
01/06/2010;2101004;-1.06;0.61
01/07/2010;2101004;-0.09;1.05
01/08/2010;2101004;2.54;-6.3
01/09/2010;2101004;-0.41;2.12
01/10/2010;2101004;;
01/11/2010;2101004;8.06;7.59
01/12/2010;2101004;-2.19;-1.66
01/01/2011;2101004;-0.65;0.75
01/02/2011;2101004;3.72;3.03
01/03/2011;2101004;-4.04;-6.46
01/04/2011;2101004;;
01/05/2011;2101004;-0.86;1.98
01/06/2011;2101004;-4.71;-3.16
01/07/2011;2101004;5.28;-10.08
01/08/2011;2101004;25.46;-0.57
01/09/2011;2101004;9.51;8.09
01/10/2011;2101004;8.81;-9.93
01/11/2011;2101004;0.11;-0.29
01/12/2011;2101004;0.78;-0.3
01/01/2012;2101004;1.45;-0.42
01/02/2012;2101004;0.19;2.04
01/03/2012;2101004;-1.47;
01/04/2012;2101004;-1.86;-7.3
01/05/2012;2101004;3.87;2.95
01/06/2012;2101004;-1.91;-3.24
01/07/2012;2101004;-2.55;-5.11
01/08/2012;2101004;1.16;0.32
01/09/2012;2101004;-0.45;2.59
01/10/2012;2101004;;
01/11/2012;2101004;-1.16;0.71
01/12/2012;2101004;4.94;2.47
01/01/2013;2101004;;
01/02/2013;2101004;3.24;1.59
01/03/2013;2101004;-0.54;0.27
01/04/2013;2101004;1.05;1.01
01/05/2013;2101004;2.89;-0.08
01/06/2013;2101004;0.83;0.97
01/07/2013;2101004;2.1;0.86
01/08/2013;2101004;1.65;1.65
01/09/2013;2101004;1.67;0.53
01/10/2013;2101004;-1.85;-0.59
01/11/2013;2101004;1.52;2.54
01/12/2013;2101004;0.42;3.56
01/01/2014;2101004;0.27;0.23
01/02/2014;2101004;1.08;0.84
01/03/2014;2101004;0.05;-1
01/04/2014;2101004;3.58;0.7
01/05/2014;2101004;0.61;0.86
01/06/2014;2101004;2.14;1.87
01/07/2014;2101004;2.35;1.54
01/08/2014;2101004;-0.23;0.04
01/09/2014;2101004;1.98;1.69
01/10/2014;2101004;1.19;1.07
01/11/2014;2101004;-0.5;0.7
01/12/2014;2101004;0.43;0.42
01/01/2015;2101004;-5.25;0.44
01/02/2015;2101004;0.6;0.25
01/03/2015;2101004;-0.02;0.37
01/04/2015;2101004;0.91;0.25
01/05/2015;2101004;0.22;-0.07
01/06/2015;2101004;1.58;0.99
01/07/2015;2101004;1.02;1.09
01/08/2015;2101004;;
01/09/2015;2101004;-1.87;1.72
01/10/2015;2101004;-15.17;-13.45
01/11/2015;2101004;0.21;-0.17
01/12/2015;2101004;0.52;0.9
01/01/2016;2101004;0.3;1.61
01/02/2016;2101004;1.45;0.35
01/03/2016;2101004;;
01/04/2016;2101004;-1.14;-1.06
01/05/2016;2101004;1.57;-0.14
01/06/2016;2101004;-0.45;-1.29
01/07/2016;2101004;-1.28;-0.98
01/08/2016;2101004;-0.48;-1.02
01/09/2016;2101004;0.04;-0.11
01/10/2016;2101004;0.18;0.49
01/11/2016;2101004;1.89;
01/12/2016;2101004;-0.33;-0.92
01/01/2017;2101004;-0.45;-0.78
01/02/2017;2101004;0.02;-1.41
01/03/2017;2101004;0.43;0.55
01/04/2017;2101004;-0.26;-1.1
01/05/2017;2101004;0.95;0.76
01/06/2017;2101004;1.48;2.33
01/07/2017;2101004;-0.16;0.94
01/08/2017;2101004;-0.71;0.05
01/09/2017;2101004;0.39;-0.58
01/10/2017;2101004;1.09;1.07
01/11/2017;2101004;0.78;0.96
01/12/2017;2101004;-2.11;-1.01
01/01/2018;2101004;0.27;0.05
01/02/2018;2101004;-0.09;0.32
01/03/2018;2101004;0.39;0.17
01/04/2018;2101004;-1.32;-0.52
01/05/2018;2101004;;-0.28
01/06/2018;2101004;0.63;0.12
01/07/2018;2101004;-2.25;-2.27
01/08/2018;2101004;0.12;0.05
01/09/2018;2101004;;
01/10/2018;2101004;0.23;0.4
01/11/2018;2101004;0.3;0.61
01/12/2018;2101004;1.28;0.7
01/01/2019;2101004;0.26;0.1
01/02/2019;2101004;-0.49;-0.59
01/03/2019;2101004;2.03;3.75
01/04/2019;2101004;-0.88;0.06
01/05/2019;2101004;0.83;1.71
01/06/2019;2101004;0.72;0.76
01/07/2019;2101004;0.45;0.71
01/08/2019;2101004;1.123404255;0.293391494
01/09/2019;2101004;0.48;0.96
01/10/2019;2101004;1.06;1.06
01/11/2019;2101004;0.54;0.65
01/12/2019;2101004;-0.21;0.15
01/01/2020;2101004;-1.22;-0.62
01/02/2020;2101004;1.78;1.57
01/03/2020;2101004;0.46;0.3
01/04/2020;2101004;0.47;-0.54
01/05/2020;2101004;1.02;0.47
01/06/2020;2101004;0.14;-0.31
01/07/2020;2101004;-1.72;
01/08/2020;2101004;-0.63;-0.14
01/09/2020;2101004;-1.16;-0.13
01/10/2020;2101004;-6.53;0.7
01/11/2020;2101004;1.32;0.56
01/12/2020;2101004;1.96;3.09
01/01/2021;2101004;;
01/02/2021;2101004;6.22;6.19
01/03/2021;2101004;0.52;0.84
01/04/2021;2101004;2.63;0.45
01/05/2021;2101004;1.22;0.06
01/06/2021;2101004;0.96;0.96
01/07/2021;2101004;;
01/08/2021;2101004;0.03;-0.05
01/09/2021;2101004;;
01/10/2021;2101004;;
01/11/2021;2101004;;
01/12/2021;2101004;;-2.47
01/01/2022;2101004;;1.39
01/02/2010;2101012;0.78;0.28
01/03/2010;2101012;2.02;3.15
01/04/2010;2101012;2.47;6.66
01/05/2010;2101012;-1.15;-1.29
01/06/2010;2101012;1.14;-0.29
01/07/2010;2101012;1.07;0.1
01/08/2010;2101012;2.74;4.25
01/09/2010;2101012;-0.64;-4.84
01/10/2010;2101012;;
01/11/2010;2101012;3.11;0.83
01/12/2010;2101012;-2.73;-2.37
01/01/2011;2101012;0.2;-0.95
01/02/2011;2101012;13.4;7.55
01/03/2011;2101012;7.26;6.22
